Season,GROUP_NAME,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED,Category,POSS,OFF_RATING,DEF_RATING,NET_RATING,PACE,PTS_per100,AST_per100,REB_per100,STL_per100,BLK_per100,TOV_per100,OREB_per100,DREB_per100,FGM_per100,FGA_per100,FG3M_per100,FG3A_per100,EFG_PCT,TM_TOV_PCT,OREB_PCT,FTA_RATE,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_3PT,PCT_PTS_FT,PCT_AST_FGM,Lineup_BPM_OOF,Lineup_BPM_Final,Lineup_BPM_Final_Demeaned,Lineup_BPM_OOF_Demeaned
2022-23,M. Conley - R. Gobert - K. Towns - N. Alexander-Walker - A. Edwards,MIN,5,1,4,0.2,66.848333,56,109,0.514,14,38,0.368,22,33,0.667,12,47,59,28,15.0,5,6,3,35,31,148,-3.0,79,211,1040,610,21,23,25,298,22,22,341,22,18,358,25,19,22,26,1069,39,21,1008,1082,15,24,790,200545,Traditional,128,115.6,118.9,-3.3,91.55,115.625,21.875,46.09375,3.90625,4.6875,11.71875,9.375,36.71875,43.75,85.15625,10.9375,29.6875,0.578,0.117,0.273,0.303,16.0,15.0,21.0,76.0,0.651,0.349,0.568,0.284,0.149,0.5,4.964926528984325,5.942650574487828,0.4683819477024693,0.727244334584138
2022-23,J. Green - A. Gordon - J. Murray - B. Brown - C. Braun,DEN,14,11,3,0.786,65.745,58,112,0.518,17,36,0.472,23,26,0.885,8,53,61,23,10.0,9,6,5,39,26,156,8.0,12,6,978,305,22,18,23,294,15,24,268,20,23,244,37,16,21,29,1046,25,21,1055,1084,22,20,68,197235,Traditional,135,115.6,111.3,4.3,97.83,115.55555555555554,17.037037037037038,45.18518518518518,6.666666666666667,4.444444444444445,7.4074074074074066,5.9259259259259265,39.25925925925926,42.96296296296296,82.96296296296296,12.592592592592592,26.666666666666668,0.594,0.074,0.175,0.232,20.0,7.0,36.0,62.0,0.679,0.321,0.526,0.327,0.147,0.397,6.210080920143175,10.982805972852677,5.508537346067318,1.9723987257429876
2022-23,A. Horford - M. Smart - J. Brown - J. Tatum - R. Williams III,BOS,10,7,3,0.7,63.121667,58,115,0.504,14,36,0.389,16,19,0.842,13,44,57,26,17.0,11,12,5,18,24,146,2.0,24,17,978,322,23,18,22,304,22,24,330,38,37,261,24,22,23,28,1072,18,7,1055,1058,26,25,249,189365,Traditional,131,111.5,109.9,1.5,99.62,111.45038167938932,19.84732824427481,43.51145038167939,8.396946564885496,9.16030534351145,12.977099236641221,9.923664122137405,33.587786259541986,44.274809160305345,87.78625954198473,10.687022900763358,27.480916030534353,0.565,0.13,0.293,0.165,23.0,26.0,21.0,78.0,0.687,0.313,0.603,0.288,0.11,0.448,4.39742262157671,3.7549859614868186,-1.7192826652985405,0.15974042717652281
2022-23,K. Caldwell-Pope - A. Gordon - N. Jokic - J. Murray - B. Brown,DEN,15,12,3,0.8,63.116667,54,110,0.491,16,34,0.471,34,40,0.85,15,47,62,31,11.0,12,5,5,15,30,158,30.0,8,2,978,296,24,24,24,427,17,27,269,14,15,256,16,19,20,21,1056,15,25,1055,1049,17,18,7,189350,Traditional,132,119.7,97.7,22.0,100.01,119.6969696969697,23.484848484848484,46.96969696969697,9.090909090909092,3.787878787878788,8.333333333333332,11.363636363636363,35.60606060606061,40.909090909090914,83.33333333333334,12.121212121212121,25.757575757575758,0.564,0.083,0.305,0.364,19.0,18.0,24.0,62.0,0.691,0.309,0.481,0.304,0.215,0.574,5.92148245980366,16.62265737483201,11.14838874804665,1.6838002654034732
2022-23,S. Curry - K. Thompson - A. Wiggins - K. Looney - J. Poole,GSW,9,4,5,0.444,59.725,57,122,0.467,19,48,0.396,20,23,0.87,15,38,53,41,20.0,15,5,9,21,25,153,11.0,29,41,1069,537,25,21,19,450,11,17,328,26,28,248,16,25,25,12,1076,10,25,1079,1063,24,22,39,179175,Traditional,139,110.1,106.0,4.1,109.7,110.07194244604317,29.496402877697843,38.1294964028777,10.79136690647482,3.597122302158273,14.388489208633093,10.79136690647482,27.33812949640288,41.007194244604314,87.76978417266187,13.66906474820144,34.53237410071942,0.545,0.144,0.303,0.189,33.0,27.0,15.0,64.0,0.607,0.393,0.497,0.373,0.131,0.719,3.922123832131476,-3.134600840159462,-8.608869466944821,-0.3155583622687108
2022-23,S. Dinwiddie - D. Finney-Smith - M. Bridges - N. Claxton - C. Johnson,BKN,4,0,4,0.0,55.4,48,95,0.505,16,37,0.432,16,18,0.889,6,38,44,31,10.0,5,7,5,16,19,128,13.0,114,619,1040,619,26,28,27,303,17,23,281,38,40,240,58,25,27,21,1046,39,16,1055,1055,35,27,29,166200,Traditional,107,119.6,107.5,12.1,92.71,119.62616822429905,28.971962616822427,41.1214953271028,4.672897196261682,6.5420560747663545,9.345794392523365,5.607476635514018,35.51401869158878,44.85981308411215,88.78504672897196,14.953271028037381,34.57943925233645,0.589,0.093,0.146,0.189,22.0,7.0,17.0,48.0,0.611,0.389,0.5,0.375,0.125,0.646,7.523620835079722,5.522336491839279,0.04806786505391969,3.285938640679535
2022-23,A. Gordon - N. Jokic - J. Murray - B. Brown - M. Porter Jr.,DEN,14,10,4,0.714,55.08,57,102,0.559,15,36,0.417,29,32,0.906,15,41,56,41,14.0,16,2,5,27,32,158,54.0,12,8,1040,319,27,21,26,259,20,24,296,16,19,238,16,23,24,12,1064,7,75,1055,1073,14,18,3,165240,Traditional,119,132.8,93.7,39.1,100.22,132.77310924369746,34.45378151260504,47.05882352941176,13.445378151260504,1.680672268907563,11.76470588235294,12.605042016806722,34.45378151260504,47.89915966386555,85.71428571428571,12.605042016806722,30.252100840336134,0.632,0.118,0.362,0.314,23.0,15.0,23.0,74.0,0.647,0.353,0.532,0.285,0.184,0.719,8.952075891957954,33.48555160712763,28.011282980342273,4.7143936975577665
2021-22,J. Harden - D. Green - T. Harris - J. Embiid - T. Maxey,PHI,10,6,4,0.6,184.108333,138,291,0.474,52,133,0.391,82,96,0.854,27,129,156,80,49.0,23,14,14,54,81,410,43.0,17,15,1208,512,1,3,3,519,2,2,366,1,1,330,7,2,2,4,1252,2,6,1250,1246,2,1,3,552325,Traditional,355,115.5,102.5,13.0,92.95,115.49295774647888,22.535211267605636,43.94366197183099,6.478873239436619,3.943661971830986,13.802816901408452,7.605633802816901,36.33802816901409,38.87323943661972,81.97183098591549,14.647887323943662,37.46478873239437,0.564,0.138,0.229,0.33,54.0,31.0,88.0,144.0,0.543,0.457,0.42,0.38,0.2,0.58,6.756354145176564,9.779482398621024,6.134337905765427,1.2020899688829854
2021-22,C. Paul - J. Crowder - D. Booker - M. Bridges - D. Ayton,PHX,10,5,5,0.5,180.326667,147,305,0.482,37,97,0.381,61,77,0.792,34,121,155,86,47.0,18,15,12,68,86,392,-11.0,17,27,1236,537,2,2,2,512,7,6,368,2,2,376,5,3,3,2,1251,7,4,1246,1251,1,3,1217,540980,Traditional,346,113.3,115.5,-2.2,92.5,113.29479768786128,24.85549132947977,44.797687861271676,5.202312138728324,4.335260115606936,13.583815028901732,9.826589595375722,34.971098265895954,42.48554913294797,88.15028901734104,10.69364161849711,28.034682080924856,0.543,0.136,0.27,0.252,67.0,36.0,35.0,146.0,0.682,0.318,0.561,0.283,0.156,0.585,4.611709170700418,-1.3339129181533433,-4.979057411008941,-0.9425550055931611
2021-22,S. Curry - K. Thompson - D. Green - A. Wiggins - K. Looney,GSW,15,11,4,0.733,171.873333,154,337,0.457,61,148,0.412,36,52,0.692,57,134,191,106,44.0,19,15,14,68,58,405,64.0,3,2,1208,441,3,1,1,547,1,1,340,11,10,453,1,1,1,1,1249,5,4,1250,1251,6,2,1,515620,Traditional,347,116.7,98.0,18.7,97.05,116.71469740634006,30.547550432276655,55.04322766570605,5.475504322766571,4.322766570605188,12.680115273775217,16.42651296829971,38.61671469740634,44.38040345821326,97.11815561959655,17.579250720461097,42.65129682997118,0.547,0.127,0.356,0.154,44.0,67.0,61.0,158.0,0.561,0.439,0.459,0.452,0.089,0.688,7.636482378729435,13.141923180149437,9.49677868729384,2.0822182024358566
2021-22,A. Horford - M. Smart - J. Brown - J. Tatum - G. Williams,BOS,19,11,8,0.579,167.215,125,284,0.44,43,126,0.341,58,69,0.841,36,118,154,85,60.0,15,20,18,85,69,351,-24.0,1,2,1250,529,4,4,4,576,5,3,390,3,3,333,3,4,4,3,1253,9,1,1253,1253,4,4,1249,501645,Traditional,336,104.5,110.0,-5.5,97.17,104.46428571428572,25.297619047619047,45.83333333333333,4.464285714285714,5.952380952380952,17.857142857142858,10.714285714285714,35.11904761904761,37.202380952380956,84.52380952380952,12.797619047619047,37.5,0.516,0.179,0.294,0.243,30.0,51.0,46.0,136.0,0.556,0.444,0.467,0.368,0.165,0.68,3.51537577374566,-5.638973320811931,-9.284117813667528,-2.0388884025479186
2021-22,A. Horford - M. Smart - J. Brown - J. Tatum - R. Williams III,BOS,13,6,7,0.462,145.7,111,255,0.435,49,105,0.467,50,66,0.758,37,115,152,79,46.0,20,19,13,58,63,321,19.0,10,15,1247,688,5,6,5,582,3,5,301,6,6,398,2,5,5,5,1250,4,2,1248,1249,5,5,17,437100,Traditional,298,107.7,102.0,5.7,97.84,107.71812080536914,26.51006711409396,51.006711409395976,6.7114093959731544,6.375838926174497,15.436241610738255,12.416107382550337,38.59060402684564,37.24832214765101,85.57046979865773,16.44295302013423,35.23489932885906,0.531,0.154,0.289,0.259,46.0,49.0,42.0,108.0,0.588,0.412,0.386,0.458,0.156,0.712,6.0769962340511245,6.6975683784035756,3.052423885547978,0.5227320577575458
2021-22,R. Bullock - D. Powell - D. Finney-Smith - J. Brunson - L. Doncic,DAL,15,7,8,0.467,142.186667,116,234,0.496,42,97,0.433,46,58,0.793,22,108,130,58,35.0,21,5,5,63,57,320,17.0,3,8,1250,686,6,5,6,506,6,6,321,7,7,375,10,6,6,7,1247,3,22,1218,1250,7,6,25,426560,Traditional,278,115.1,109.4,5.7,93.68,115.10791366906474,20.863309352517987,46.76258992805755,7.553956834532374,1.7985611510791366,12.589928057553957,7.913669064748201,38.84892086330935,41.726618705035975,84.17266187050359,15.107913669064748,34.89208633093525,0.585,0.126,0.223,0.248,54.0,32.0,17.0,122.0,0.585,0.415,0.463,0.394,0.144,0.5,6.915208818152241,12.43217912440739,8.787034631551794,1.3609446418586622
2021-22,A. Horford - M. Smart - J. Brown - J. Tatum - D. White,BOS,14,8,6,0.571,124.921667,91,209,0.435,28,89,0.315,54,69,0.783,19,71,90,48,39.0,15,5,10,49,71,264,-10.0,6,5,1244,530,7,10,9,581,10,9,459,4,3,379,11,10,10,13,1248,9,22,1243,1244,3,10,1208,374765,Traditional,259,101.9,109.2,-7.2,97.98,101.93050193050193,18.53281853281853,34.74903474903475,5.7915057915057915,1.9305019305019304,15.057915057915059,7.335907335907336,27.413127413127413,35.13513513513514,80.6949806949807,10.81081081081081,34.36293436293436,0.502,0.151,0.236,0.33,45.0,29.0,23.0,112.0,0.574,0.426,0.477,0.318,0.205,0.527,1.2366850615645557,-17.857146105206493,-21.50229059806209,-4.317579114729023
2021-22,R. Bullock - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,DAL,15,7,8,0.467,123.463333,95,215,0.442,45,121,0.372,40,57,0.702,18,64,82,57,26.0,24,5,12,49,57,275,9.0,3,8,1250,686,8,9,8,575,4,4,379,9,8,450,12,13,14,8,1241,1,22,1246,1244,7,9,63,370390,Traditional,248,110.9,107.7,3.2,96.22,110.88709677419355,22.983870967741936,33.064516129032256,9.67741935483871,2.0161290322580645,10.483870967741936,7.258064516129033,25.806451612903224,38.306451612903224,86.69354838709677,18.14516129032258,48.79032258064516,0.547,0.105,0.211,0.265,50.0,29.0,22.0,86.0,0.437,0.563,0.364,0.491,0.145,0.6,5.9933169773269235,0.2063427738873269,-3.4388017189682705,0.43905280103334476
2021-22,P. Tucker - J. Butler - B. Adebayo - G. Vincent - M. Strus,MIA,11,7,4,0.636,122.313333,109,230,0.474,31,94,0.33,32,42,0.762,35,82,117,56,27.0,17,14,8,45,44,281,44.0,13,8,1208,507,9,7,7,520,8,8,457,12,12,394,4,7,7,9,1242,8,6,1238,1243,14,8,2,366940,Traditional,237,118.6,100.0,18.6,93.01,118.56540084388185,23.628691983122362,49.36708860759494,7.172995780590717,5.9071729957805905,11.39240506329114,14.767932489451477,34.59915611814346,45.9915611814346,97.0464135021097,13.080168776371309,39.66244725738397,0.541,0.114,0.339,0.183,59.0,44.0,27.0,126.0,0.591,0.409,0.555,0.331,0.114,0.514,6.182583036785868,11.763289357723819,8.11814486486822,0.6283188604922891
2021-22,K. Lowry - P. Tucker - J. Butler - B. Adebayo - M. Strus,MIA,10,4,6,0.4,115.166667,81,202,0.401,26,83,0.313,32,42,0.762,23,82,105,53,28.0,19,8,11,56,55,220,-1.0,17,38,1244,693,10,11,10,624,13,10,460,12,12,394,9,7,8,10,1243,5,11,1245,1247,9,11,670,345500,Traditional,219,100.5,97.8,2.7,92.74,100.4566210045662,24.200913242009133,47.94520547945205,8.67579908675799,3.65296803652968,12.785388127853881,10.50228310502283,37.44292237442922,36.986301369863014,92.23744292237443,11.87214611872146,37.89954337899543,0.465,0.128,0.242,0.208,34.0,35.0,32.0,102.0,0.589,0.411,0.5,0.355,0.145,0.654,2.9473330016253,0.8086233057593262,-2.836521187096271,-2.606931174668279
2021-22,S. Curry - K. Thompson - D. Green - A. Wiggins - J. Poole,GSW,19,14,5,0.737,104.485,102,194,0.526,29,77,0.377,54,69,0.783,13,74,87,71,23.0,15,16,17,57,51,287,42.0,1,1,1236,440,11,8,11,327,9,11,370,4,3,379,16,9,11,6,1240,9,3,1252,1248,10,7,5,313455,Traditional,233,123.2,109.4,13.8,104.97,123.17596566523605,30.472103004291846,37.33905579399141,6.437768240343347,6.866952789699571,9.871244635193133,5.579399141630901,31.759656652360512,43.776824034334766,83.2618025751073,12.446351931330472,33.047210300429185,0.601,0.099,0.242,0.356,44.0,26.0,42.0,124.0,0.603,0.397,0.509,0.303,0.188,0.696,9.040740861899662,13.0359566832044,9.390812190348804,3.4864766856060836
2021-22,J. Green - W. Barton - A. Gordon - N. Jokic - M. Morris,DEN,5,1,4,0.2,96.305,81,177,0.458,15,59,0.254,38,47,0.809,29,65,94,49,31.0,12,8,13,36,48,215,-31.0,77,262,1208,772,12,11,12,545,21,14,491,10,11,352,6,12,9,12,1245,13,11,1248,1240,12,12,1253,288915,Traditional,195,110.3,126.8,-16.5,96.94,110.25641025641026,25.128205128205128,48.205128205128204,6.153846153846154,4.102564102564102,15.897435897435896,14.871794871794872,33.33333333333333,41.53846153846154,90.76923076923077,7.6923076923076925,30.256410256410255,0.5,0.159,0.384,0.266,24.0,37.0,25.0,110.0,0.667,0.333,0.614,0.209,0.177,0.605,2.7496782171403913,-2.3364094239490756,-5.981553916804673,-2.8045859591531874
2021-22,M. Conley - B. Bogdanovic - R. Gobert - R. O'Neale - D. Mitchell,UTA,6,2,4,0.333,86.933333,56,151,0.371,14,66,0.212,32,40,0.8,18,67,85,32,21.0,6,4,3,37,45,158,-24.0,49,121,1208,708,13,17,13,694,23,12,539,12,14,353,12,11,12,20,1238,32,30,1186,1241,13,17,1249,260800,Traditional,170,92.9,105.8,-12.9,94.42,92.94117647058823,18.823529411764707,50.0,3.5294117647058822,2.3529411764705883,12.352941176470589,10.588235294117647,39.411764705882355,32.94117647058823,88.8235294117647,8.235294117647058,38.82352941176471,0.417,0.124,0.242,0.265,13.0,24.0,15.0,76.0,0.563,0.437,0.532,0.266,0.203,0.571,0.03285575420026454,-10.023051792390056,-13.668196285245653,-5.521408422093314
2021-22,P. Beverley - D. Russell - K. Towns - J. Vanderbilt - A. Edwards,MIN,6,2,4,0.333,84.891667,61,133,0.459,22,52,0.423,43,56,0.768,15,57,72,35,31.0,10,8,10,43,50,187,-9.0,49,121,1208,708,14,15,15,542,15,18,335,8,9,392,14,15,15,18,1245,17,11,1243,1242,11,14,1194,254675,Traditional,171,109.4,113.3,-3.9,97.25,109.35672514619883,20.46783625730994,42.10526315789473,5.847953216374268,4.678362573099415,18.128654970760234,8.771929824561402,33.33333333333333,35.67251461988304,77.77777777777779,12.865497076023392,30.409356725146196,0.541,0.181,0.253,0.421,30.0,22.0,19.0,62.0,0.609,0.391,0.417,0.353,0.23,0.574,4.020752707240302,-2.5785554017277486,-6.223699894583346,-1.533511469053277
2021-22,J. Valanciunas - C. McCollum - B. Ingram - J. Hayes - H. Jones,NOP,6,2,4,0.333,74.866667,66,146,0.452,10,30,0.333,26,30,0.867,25,58,83,38,19.0,6,5,9,28,32,168,-18.0,49,121,1208,708,15,14,14,551,36,28,391,18,20,319,8,14,13,14,1236,32,22,1241,1236,17,15,1242,224600,Traditional,149,112.8,124.0,-11.2,95.85,112.75167785234899,25.503355704697988,55.70469798657718,4.026845637583892,3.3557046979865772,12.751677852348994,16.778523489932887,38.92617449664429,44.29530201342282,97.98657718120806,6.7114093959731544,20.13422818791946,0.486,0.128,0.361,0.205,6.0,35.0,25.0,84.0,0.795,0.205,0.667,0.179,0.155,0.576,2.9563581756012893,-3.1801891979115036,-6.825333690767101,-2.5979060006922894
2021-22,S. Curry - K. Thompson - D. Green - O. Porter Jr. - A. Wiggins,GSW,11,7,4,0.636,71.771667,69,123,0.561,27,63,0.429,26,31,0.839,9,40,49,51,20.0,12,6,3,33,30,191,18.0,13,8,1208,507,16,13,17,283,11,13,322,18,19,334,30,21,21,11,1237,13,18,1186,1237,18,13,21,215315,Traditional,153,124.8,120.1,4.7,99.31,124.83660130718954,33.33333333333333,32.02614379084967,7.8431372549019605,3.9215686274509802,13.071895424836603,5.88235294117647,26.143790849673206,45.09803921568628,80.3921568627451,17.647058823529413,41.17647058823529,0.671,0.131,0.236,0.252,21.0,20.0,18.0,58.0,0.488,0.512,0.44,0.424,0.136,0.739,10.444302635034706,8.311939102802977,4.66679460994738,4.890038458741127
2021-22,R. Bullock - S. Dinwiddie - D. Finney-Smith - M. Kleber - J. Brunson,DAL,11,8,3,0.727,69.805,54,113,0.478,27,59,0.458,30,35,0.857,5,40,45,32,8.0,5,2,5,33,26,165,-10.0,13,5,1154,442,17,18,18,517,11,14,307,15,16,321,60,21,22,20,1194,42,80,1218,1237,19,16,1208,209415,Traditional,132,125.0,130.6,-5.6,91.45,125.0,24.242424242424242,34.090909090909086,3.787878787878788,1.5151515151515151,6.0606060606060606,3.787878787878788,30.303030303030305,40.909090909090914,85.60606060606061,20.454545454545457,44.696969696969695,0.597,0.061,0.167,0.31,15.0,11.0,10.0,46.0,0.478,0.522,0.327,0.491,0.182,0.593,9.607707527333012,5.241985086267704,1.5968405934121064,4.053443351039434
2021-22,D. DeRozan - N. Vucevic - Z. LaVine - A. Caruso - P. Williams,CHI,4,1,3,0.25,69.256667,51,132,0.386,16,53,0.302,19,20,0.95,10,48,58,33,11.0,12,7,9,20,25,137,-29.0,112,262,1154,756,18,20,16,673,20,16,463,26,32,295,26,17,16,19,1219,13,15,1241,1227,20,20,1252,207770,Traditional,144,95.1,115.3,-20.1,99.8,95.13888888888889,22.916666666666664,40.27777777777778,8.333333333333332,4.861111111111112,7.638888888888889,6.944444444444445,33.33333333333333,35.41666666666667,91.66666666666666,11.11111111111111,36.80555555555556,0.447,0.076,0.148,0.152,22.0,6.0,7.0,48.0,0.598,0.402,0.511,0.35,0.139,0.647,2.2905039661015034,-11.191241388100309,-14.836385880955905,-3.2637602101920753
2021-22,R. Bullock - S. Dinwiddie - D. Finney-Smith - M. Kleber - L. Doncic,DAL,14,6,8,0.429,59.146667,52,100,0.52,22,53,0.415,25,30,0.833,8,44,52,24,8.0,3,3,0,17,20,151,30.0,6,15,1250,689,19,19,21,331,15,16,339,20,20,335,32,19,20,22,1194,79,46,1,1219,29,18,7,177440,Traditional,118,128.0,100.8,27.1,96.57,127.96610169491525,20.33898305084746,44.06779661016949,2.5423728813559325,2.5423728813559325,6.779661016949152,6.779661016949152,37.28813559322034,44.06779661016949,84.7457627118644,18.64406779661017,44.91525423728814,0.63,0.068,0.192,0.3,13.0,11.0,10.0,56.0,0.47,0.53,0.397,0.437,0.166,0.462,10.444293851874388,18.023830484325767,14.37868599147017,4.890029675580809
2021-22,A. Horford - M. Smart - J. Brown - J. Tatum - D. Theis,BOS,6,4,2,0.667,55.783333,44,94,0.468,15,39,0.385,30,34,0.882,11,30,41,36,17.0,13,5,6,25,39,133,2.0,49,38,1002,447,20,23,23,527,21,22,367,15,17,311,19,30,26,16,1235,12,22,1227,1234,15,22,285,167350,Traditional,116,114.7,111.0,3.6,100.68,114.65517241379311,31.03448275862069,35.3448275862069,11.206896551724139,4.310344827586207,14.655172413793101,9.482758620689655,25.862068965517242,37.93103448275862,81.03448275862068,12.931034482758621,33.62068965517241,0.548,0.147,0.275,0.362,34.0,10.0,26.0,46.0,0.585,0.415,0.436,0.338,0.226,0.818,6.6145430428908965,1.8884245574875211,-1.7567199353680762,1.0602788665973177
2021-22,C. Paul - J. Crowder - M. Bridges - D. Ayton - C. Johnson,PHX,6,4,2,0.667,55.313333,58,98,0.592,9,29,0.31,10,15,0.667,6,35,41,37,7.0,7,2,1,21,23,135,7.0,49,38,1002,447,21,16,22,256,42,32,461,54,44,456,44,23,26,15,1183,27,80,866,1230,25,21,95,165940,Traditional,106,127.4,115.3,12.0,94.15,127.35849056603774,34.90566037735849,38.67924528301887,6.60377358490566,1.8867924528301887,6.60377358490566,5.660377358490567,33.0188679245283,54.71698113207547,92.45283018867924,8.49056603773585,27.358490566037734,0.638,0.066,0.143,0.153,19.0,10.0,10.0,68.0,0.704,0.296,0.726,0.2,0.074,0.638,8.681821840289023,9.537004400124296,5.891859907268699,3.1275576639954448
2021-22,B. Lopez - J. Holiday - W. Matthews - G. Antetokounmpo - G. Allen,MIL,8,4,4,0.5,54.996667,46,103,0.447,9,35,0.257,17,20,0.85,11,46,57,21,10.0,5,4,6,15,25,118,3.0,28,38,1208,537,22,22,20,561,42,24,490,29,32,331,19,18,17,29,1209,42,30,1227,1211,20,24,223,164990,Traditional,113,104.4,97.5,7.0,100.81,104.42477876106196,18.58407079646018,50.442477876106196,4.424778761061947,3.5398230088495577,8.849557522123893,9.734513274336283,40.707964601769916,40.707964601769916,91.1504424778761,7.964601769911504,30.973451327433626,0.49,0.088,0.241,0.194,19.0,15.0,11.0,58.0,0.66,0.34,0.627,0.229,0.144,0.457,2.7700006545884786,0.1753519201451983,-3.469792572710399,-2.7842635217051
2021-22,K. Durant - K. Irving - A. Drummond - S. Curry - B. Brown,BKN,4,0,4,0.0,51.45,38,79,0.481,10,24,0.417,19,21,0.905,11,29,40,22,28.0,11,7,5,35,24,105,-20.0,112,776,1208,776,23,26,27,514,36,43,337,26,30,304,19,32,29,26,1243,16,15,1218,1239,23,26,1245,154350,Traditional,104,101.0,119.0,-18.1,97.49,100.96153846153845,21.153846153846153,38.46153846153847,10.576923076923077,6.730769230769231,26.923076923076923,10.576923076923077,27.884615384615387,36.53846153846153,75.96153846153845,9.615384615384617,23.076923076923077,0.544,0.269,0.405,0.266,12.0,18.0,16.0,32.0,0.696,0.304,0.533,0.286,0.181,0.579,0.7700869690407757,-13.51143555644708,-17.156580049302676,-4.784177207252803
2021-22,B. Lopez - J. Holiday - W. Matthews - G. Antetokounmpo - B. Portis,MIL,6,5,1,0.833,49.86,41,86,0.477,14,33,0.424,11,20,0.55,7,50,57,18,21.0,10,5,6,16,21,107,11.0,49,27,410,412,24,24,24,518,23,25,333,50,32,506,38,16,17,33,1238,17,22,1227,1214,28,25,47,149580,Traditional,110,97.3,88.1,9.2,105.42,97.27272727272728,16.363636363636363,51.81818181818182,9.090909090909092,4.545454545454546,19.090909090909093,6.363636363636363,45.45454545454545,37.27272727272727,78.18181818181819,12.727272727272727,30.0,0.558,0.191,0.184,0.233,24.0,7.0,25.0,38.0,0.616,0.384,0.505,0.393,0.103,0.439,2.9095518394117206,9.750131617367845,6.104987124512248,-2.644712336881858
2021-22,S. Adams - T. Jones - D. Brooks - J. Jackson Jr. - D. Bane,MEM,3,1,2,0.333,49.601667,50,106,0.472,25,47,0.532,17,24,0.708,13,41,54,36,6.0,10,9,7,9,24,142,43.0,167,262,1002,708,25,21,19,523,14,19,176,29,26,448,16,20,19,16,1168,17,9,1234,1161,23,19,3,148805,Traditional,107,132.7,94.3,38.4,102.58,132.71028037383178,33.64485981308411,50.467289719626166,9.345794392523365,8.411214953271028,5.607476635514018,12.149532710280374,38.31775700934579,46.728971962616825,99.06542056074767,23.364485981308412,43.925233644859816,0.59,0.056,0.31,0.226,21.0,22.0,22.0,46.0,0.557,0.443,0.352,0.528,0.12,0.72,13.651361766834958,37.98549505540987,34.34035056255427,8.09709759054138
2020-21,C. Paul - J. Crowder - D. Booker - M. Bridges - D. Ayton,PHX,20,12,8,0.6,386.395,345,698,0.494,81,234,0.346,119,139,0.856,60,280,340,187,90.0,57,26,25,140,140,890,70.0,1,3,1287,502,1,1,1,522,1,1,412,1,1,365,1,1,1,1,1287,1,1,1287,1287,1,1,2,1159185,Traditional,784,113.5,104.9,8.7,97.27,113.5204081632653,23.852040816326532,43.36734693877551,7.270408163265306,3.316326530612245,11.479591836734695,7.653061224489796,35.714285714285715,44.005102040816325,89.03061224489795,10.331632653061225,29.846938775510207,0.552,0.115,0.216,0.199,143.0,84.0,73.0,358.0,0.665,0.335,0.593,0.273,0.134,0.542,3.8473480739240853,2.942946319582339,-5.893692625766025,-2.5375180989120003
2020-21,P. Tucker - B. Lopez - J. Holiday - K. Middleton - G. Antetokounmpo,MIL,20,13,7,0.65,258.863333,231,488,0.473,49,172,0.285,61,83,0.735,51,207,258,109,57.0,46,23,13,81,95,572,54.0,1,1,1283,495,2,2,2,535,3,2,508,2,2,454,2,2,2,2,1286,2,2,1284,1286,2,2,3,776590,Traditional,534,107.1,96.5,10.7,99.3,107.11610486891385,20.411985018726593,48.31460674157304,8.614232209737828,4.307116104868914,10.674157303370785,9.550561797752808,38.764044943820224,43.258426966292134,91.38576779026218,9.176029962546817,32.20973782771536,0.524,0.107,0.244,0.17,88.0,71.0,97.0,300.0,0.648,0.352,0.636,0.257,0.107,0.472,2.929699630925446,7.935935555266791,-0.9007033900815724,-3.4551665419106397
2020-21,C. Capela - B. Bogdanovic - J. Collins - K. Huerter - T. Young,ATL,14,7,7,0.5,155.956667,137,296,0.463,31,107,0.29,46,59,0.78,34,104,138,69,44.0,30,9,17,57,73,351,-9.0,6,11,1283,522,3,3,3,546,9,5,497,4,5,405,4,3,3,6,1284,3,9,1286,1284,3,4,1227,467870,Traditional,331,106.0,109.1,-3.0,101.72,106.04229607250755,20.84592145015106,41.69184290030212,9.06344410876133,2.719033232628399,13.293051359516618,10.27190332326284,31.419939577039273,41.389728096676734,89.42598187311178,9.365558912386707,32.3262839879154,0.515,0.133,0.25,0.199,49.0,36.0,46.0,160.0,0.639,0.361,0.604,0.265,0.131,0.504,1.3582272691897104,-5.320147477245894,-14.156786422594259,-5.026638903646376
